"objectid","id","datetimeoccur","weekday","location","districtoccur","psa","stopcode","stoptype","inside_or_outside","gender","race","age","individual_frisked","individual_searched","individual_arrested","individual_contraband","vehicle_frisked","vehicle_searched","vehicle_contraband","vehicle_contraband_list","individual_contraband_list","mvc_code","mvc_reason","mvc_code_sec","mvc_code_sec_reason","point_x","point_y","lat","lng"
462622,898168,2019-01-05 22:12:00,"SATURDAY","2700 BLOCK Lehigh",24,2,2702,"vehicle","Outside","Male","White - Latino",41,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11393879,39.97810348,39.97810348,-75.11393879
501914,988528,2019-03-11 02:01:00,"SUNDAY","6500 BLOCK LINDBERGH BLVD",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",23,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22590297,39.91847613,39.91847613,-75.22590297
501915,997797,2019-03-17 08:33:00,"SUNDAY","6500 BLOCK LINDBERGH BLVD",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",36,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22590297,39.91847613,39.91847613,-75.22590297
501920,911528,2019-01-15 10:58:00,"TUESDAY","6500 BLOCK LINDBERGH BLVD",12,1,2702,"vehicle","Outside","Male","Black - Non-Latino",30,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22590297,39.91847613,39.91847613,-75.22590297
501921,924645,2019-01-25 00:34:00,"THURSDAY","6500 BLOCK LINDBERGH BLVD",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",31,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22590297,39.91847613,39.91847613,-75.22590297
501922,941493,2019-02-06 05:24:00,"WEDNESDAY","6500 BLOCK LINDBERGH",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",33,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22590297,39.91847613,39.91847613,-75.22590297
501923,969764,2019-02-25 19:50:00,"MONDAY","6500 BLOCK lindberg avenue",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",19,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22590297,39.91847613,39.91847613,-75.22590297
501924,975631,2019-03-01 21:19:00,"FRIDAY","6500 BLOCK LINDBERGH BLVD",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",35,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22590297,39.91847613,39.91847613,-75.22590297
501925,986359,2019-03-09 11:30:00,"SATURDAY","6500 BLOCK Lindbergh Blvd",12,1,2702,"vehicle","Outside","Male","Black - Non-Latino",39,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22590297,39.91847613,39.91847613,-75.22590297
491499,985693,2019-03-09 01:30:00,"FRIDAY","1800 BLOCK e cambriA",24,2,2702,"vehicle","Outside","Female","White - Latino",36,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491503,1008012,2019-03-25 01:20:00,"SUNDAY","1800 BLOCK E CAMBRIA ST",24,2,2702,"vehicle","Outside","Male","Black - Non-Latino",53,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491504,1016138,2019-03-30 16:52:00,"SATURDAY","1800 BLOCK CAMBRIA ST",24,2,2702,"vehicle","Outside","Male","Black - Non-Latino",49,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491505,946553,2019-02-09 17:30:00,"SATURDAY","1800 BLOCK e cambria",24,1,2702,"vehicle","Outside","Male","White - Latino",24,0,1,0,0,0,1,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
490764,930111,2019-01-28 23:58:00,"MONDAY","a and somerset",24,1,2702,"vehicle","Outside","Male","White - Non-Latino",44,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12864125,39.99223423,39.99223423,-75.12864125
490765,973873,2019-02-28 14:35:00,"THURSDAY","A ST / E SOMERSET",24,2,2702,"vehicle","Outside","Male","White - Latino",55,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12864125,39.99223423,39.99223423,-75.12864125
491506,959059,2019-02-17 20:05:00,"SUNDAY","1800 BLOCK CAMBRIA ST",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",32,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491507,959272,2019-02-18 07:42:00,"MONDAY","1800 BLOCK E CAMBRIA",24,2,2702,"vehicle","Outside","Male","White - Latino",35,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491508,969881,2019-02-25 23:00:00,"MONDAY","1800 BLOCK E CAMBRIA ST",24,2,2702,"vehicle","Outside","Male","White - Latino",59,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491510,977479,2019-03-02 23:23:00,"SATURDAY","1800 BLOCK e cambria",24,2,2702,"vehicle","Outside","Male","Black - Non-Latino",44,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491511,923735,2019-01-24 03:10:00,"WEDNESDAY","1800 BLOCK e cambria st",24,2,2702,"vehicle","Outside","Male","White - Latino",24,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491512,930054,2019-01-29 00:10:00,"MONDAY","1800 BLOCK E CAMBRIA ST",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",58,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491513,931332,2019-01-29 21:46:00,"TUESDAY","1800 BLOCK E CAMBRIA ST",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",38,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491514,932591,2019-01-30 18:51:00,"WEDNESDAY","1800 BLOCK E CAMBRIA",24,2,2702,"vehicle","Outside","Male","White - Latino",63,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491517,920678,2019-01-22 02:00:00,"MONDAY","1800 BLOCK E CAMBRIA ST",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",23,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491518,921125,2019-01-22 08:40:00,"TUESDAY","1800 BLOCK E CAMBRIA",24,1,2702,"vehicle","Outside","Male","White - Latino",20,0,0,0,1,0,0,1,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491519,921126,2019-01-22 08:40:00,"TUESDAY","1800 BLOCK E CAMBRIA",24,1,2702,"vehicle","Outside","Male","White - Latino",25,0,0,0,1,0,0,1,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491520,923244,2019-01-23 22:10:00,"WEDNESDAY","1800 BLOCK e cambria st",24,2,2702,"vehicle","Outside","Female","White - Latino",66,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491521,923671,2019-01-24 02:00:00,"WEDNESDAY","1800 BLOCK E CAMBRIA ST",24,1,2702,"vehicle","Outside","Male","Black - Non-Latino",35,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491522,923672,2019-01-24 02:00:00,"WEDNESDAY","1800 BLOCK E CAMBRIA ST",24,1,2702,"vehicle","Outside","Male","Black - Non-Latino",38,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491525,900843,2019-01-08,"MONDAY","1800 BLOCK e cambria st",24,2,2702,"vehicle","Outside","Male","Black - Non-Latino",58,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491526,900844,2019-01-08,"MONDAY","1800 BLOCK e cambria st",24,2,2702,"vehicle","Outside","Female","White - Non-Latino",33,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491527,914857,2019-01-17 21:30:00,"THURSDAY","1800 BLOCK CAMBRIA",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",25,0,0,0,0,0,1,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
491528,914859,2019-01-17 21:30:00,"THURSDAY","1800 BLOCK CAMBRIA",24,2,2702,"vehicle","Outside","Female","White - Non-Latino",22,0,0,0,0,0,1,0,NA,NA,"","",NA,NA,-75.12029104,39.99263584,39.99263584,-75.12029104
494564,1013902,2019-03-29 03:10:00,"THURSDAY","500 BLOCK E CLEARFIELD STREET",24,2,2702,"vehicle","Outside","Male","Black - Latino",28,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494569,989406,2019-03-11 23:15:00,"MONDAY","500 BLOCK E CLEARFIELD",24,2,2702,"vehicle","Outside","Male","Black - Non-Latino",52,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494570,989407,2019-03-11 23:15:00,"MONDAY","500 BLOCK E CLEARFIELD",24,2,2702,"vehicle","Outside","Male","Black - Non-Latino",23,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494573,992460,2019-03-14 00:47:00,"WEDNESDAY","500 BLOCK e clearfield street",24,2,2702,"vehicle","Outside","Male","White - Latino",45,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494574,992461,2019-03-14 00:47:00,"WEDNESDAY","500 BLOCK e clearfield street",24,2,2702,"vehicle","Outside","Male","White - Latino",29,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494575,966509,2019-02-23 07:31:00,"SATURDAY","500 BLOCK e Clearfield st",24,2,2702,"vehicle","Outside","Female","White - Latino",29,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494576,980142,2019-03-05 01:48:00,"MONDAY","500 BLOCK E Clearfield Street",24,2,2702,"vehicle","Outside","Female","White - Latino",24,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494577,982490,2019-03-06 21:50:00,"WEDNESDAY","500 BLOCK E CLEARFIELD",24,2,2702,"vehicle","Outside","Male","Black - Non-Latino",20,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494578,983701,2019-03-07 18:30:00,"THURSDAY","500 BLOCK e clearfield st",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",36,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494580,987937,2019-03-10 21:15:00,"SUNDAY","500 BLOCK E CLEARFIELD ST",24,2,2702,"vehicle","Outside","Male","Black - Latino",28,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494581,940064,2019-02-05 05:15:00,"TUESDAY","500 BLOCK EAST CLEARFIELD",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",18,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494582,940065,2019-02-05 05:15:00,"TUESDAY","500 BLOCK EAST CLEARFIELD",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",19,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494583,940066,2019-02-05 05:15:00,"TUESDAY","500 BLOCK EAST CLEARFIELD",24,2,2702,"vehicle","Outside","Female","White - Non-Latino",25,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494585,947127,2019-02-10 00:20:00,"SATURDAY","500 BLOCK E CLEARFIELD STREET",24,2,2702,"vehicle","Outside","Male","White - Latino",33,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494586,952315,2019-02-14 02:40:00,"WEDNESDAY","500 BLOCK E Clearfield St",24,2,2702,"vehicle","Outside","Female","Black - Non-Latino",19,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494587,912525,2019-01-16 01:40:00,"TUESDAY","500 BLOCK E CLEARFIELD",24,2,2702,"vehicle","Outside","Female","White - Non-Latino",40,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494588,912526,2019-01-16 01:40:00,"TUESDAY","500 BLOCK E CLEARFIELD",24,2,2702,"vehicle","Outside","Female","White - Latino",30,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494589,921604,2019-01-22 18:50:00,"TUESDAY","500 BLOCK e Clearfield Street",24,3,2702,"vehicle","Outside","Male","White - Latino",35,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
494590,921842,2019-01-22 22:50:00,"TUESDAY","500 BLOCK E Clearfield",24,2,2702,"vehicle","Outside","Female","White - Latino",19,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12137464,39.99588388,39.99588388,-75.12137465
